id,totalWinners,totalAmount,winners,startedAt,settledAt,status,gameType,currency,wager,payout,dealerName,dealerUid,numOfParticipants,topSlot_WheelSector,topSlot_Multi,resultType,resultSector,bonusType,bonusMultiplier,cashMinMulti,coinColor,flapperGreen,flapperBlue,flapperYellow,maxMulti,isTopSlotMatched
65dac797d3572a704f8dee71,6186,59584,"[5794.17, 2033.08, 1168.07, 773.58, 721.8]",2024-02-25T04:50:59.550Z,2024-02-25T04:52:39.215Z,Resolved,crazytime,EUR,19.83,18.8,Lauris,tts119026_______,1,5,3,BonusRound,CashHunt,CashHunt,"[[25, 10, 10, 5, 5, 10, 10, 50, 10], [25, 10, 5, 10, 5, 10, 10, 10, 25], [10, 25, 25, 25, 25, 25, 25, 10, 25], [25, 10, 10, 25, 25, 10, 25, 10, 10], [10, 10, 10, 25, 50, 10, 10, 10, 10], [25, 10, 25, 25, 50, 10, 10, 10, 25], [100, 25, 25, 10, 10, 25, 25, 10, 10], [25, 25, 10, 25, 10, 10, 10, 10, 25], [25, 25, 10, 25, 5, 25, 25, 10, 50], [25, 25, 25, 10, 10, 10, 10, 25, 10], [10, 25, 25, 25, 10, 25, 50, 10, 10], [25, 25, 25, 10, 25, 10, 10, 50, 10]]",5.0,,,,,100,False
65dac72ed3572a704f8dee6c,2566,3545,"[222.85, 193.29, 185.3, 157.1, 89.13]",2024-02-25T04:50:07.991Z,2024-02-25T04:50:53.949Z,Resolved,crazytime,EUR,24.96,4.79,Lauris,tts119026_______,1,CrazyBonus,3,WinningNumber,1,,,,,,,,1,False
65dac6fbd3572a704f8dee68,3664,10422,"[591.72, 334.28, 255.15, 208.21, 143.59]",2024-02-25T04:49:19.052Z,2024-02-25T04:50:02.547Z,Resolved,crazytime,EUR,24.27,14.36,Lauris,tts119026_______,1,2,10,WinningNumber,5,,,,,,,,5,False
65dac6cad3572a704f8dee65,2595,3437,"[175.9, 138.62, 126.34, 111.43, 104.11]",2024-02-25T04:48:33.076Z,2024-02-25T04:49:13.515Z,Resolved,crazytime,EUR,23.93,0.0,Lauris,tts119026_______,1,2,2,WinningNumber,1,,,,,,,,1,False
65dac69cd3572a704f8dee61,3990,8016,"[333.14, 215.38, 205.12, 171.06, 167.14]",2024-02-25T04:47:46.102Z,2024-02-25T04:48:27.547Z,Resolved,crazytime,EUR,21.2,5.13,Lauris,tts119026_______,1,Pachinko,5,WinningNumber,2,,,,,,,,2,False
65dac66ed3572a704f8dee5d,2728,3423,"[146.9, 136.74, 111.43, 67.38, 59.51]",2024-02-25T04:46:59.003Z,2024-02-25T04:47:40.570Z,Resolved,crazytime,EUR,0.7,0.0,Lauris,tts119026_______,1,2,10,WinningNumber,1,,,,,,,,1,False
65dac63fd3572a704f8dee5a,-1,-1,[],2024-02-25T04:45:43.799Z,2024-02-25T04:46:53.579Z,Resolved,crazytime,EUR,0.0,0.0,Lauris,tts119026_______,1,5,2,BonusRound,CoinFlip,CoinFlip,10,,Blue,,,,10,False
65dac5f3d3572a704f8dee56,2685,3239,"[160.43, 135.3, 75.81, 69.4, 61.53]",2024-02-25T04:44:53.474Z,2024-02-25T04:45:38.241Z,Resolved,crazytime,EUR,14.36,0.0,Lauris,tts119026_______,1,CrazyBonus,1,WinningNumber,1,,,,,,,,1,False
65dac5c0d3572a704f8dee51,2624,3092,"[155.98, 123.71, 51.32, 50.54, 50.54]",2024-02-25T04:44:05.931Z,2024-02-25T04:44:47.978Z,Resolved,crazytime,EUR,16.41,1.37,Lauris,tts119026_______,1,CrazyBonus,2,WinningNumber,1,,,,,,,,1,False
65dac591d3572a704f8dee4e,3844,21458,"[1015.5, 558.52, 542.41, 305.38, 305.38]",2024-02-25T04:43:19.895Z,2024-02-25T04:44:00.401Z,Resolved,crazytime,EUR,20.85,30.08,Lauris,tts119026_______,1,1,1,WinningNumber,10,,,,,,,,10,False
65dac563d3572a704f8dee49,2828,3980,"[512.6, 144.84, 126.34, 119.84, 84.23]",2024-02-25T04:42:35.936Z,2024-02-25T04:43:14.269Z,Resolved,crazytime,EUR,29.4,14.36,Lauris,tts119026_______,1,Pachinko,7,WinningNumber,1,,,,,,,,1,False
65dac537d3572a704f8dee46,2836,12195,"[1367.44, 362.09, 347.02, 294.8, 289.94]",2024-02-25T04:41:45.324Z,2024-02-25T04:42:30.269Z,Resolved,crazytime,EUR,0.83,0.46,Lauris,tts119026_______,1,1,4,WinningNumber,1,,,,,,,,4,True
65dac504d3572a704f8dee42,4019,11308,"[1036.14, 334.28, 185.56, 167.12, 166.57]",2024-02-25T04:41:00.132Z,2024-02-25T04:41:39.734Z,Resolved,crazytime,EUR,0.0,0.0,Lauris,tts119026_______,1,2,4,WinningNumber,5,,,,,,,,5,False
65dac4d7d3572a704f8dee3e,5428,7971,"[501.42, 205.12, 200.54, 193.87, 183.83]",2024-02-25T04:39:38.849Z,2024-02-25T04:40:54.335Z,Resolved,crazytime,EUR,0.0,0.0,Lauris,tts119026_______,1,10,2,BonusRound,CoinFlip,CoinFlip,2,,Blue,,,,2,False
65dac486d3572a704f8dee38,3000,46305,"[5743.25, 2871.63, 1785.0, 1238.86, 1169.98]",2024-02-25T04:38:55.309Z,2024-02-25T04:39:33.369Z,Resolved,crazytime,EUR,0.18,0.0,Lauris,tts119026_______,1,2,10,WinningNumber,2,,,,,,,,20,True
65dac45ad3572a704f8dee35,2217,4022,"[546.98, 410.23, 117.92, 117.92, 111.43]",2024-02-25T04:38:11.516Z,2024-02-25T04:38:49.776Z,Resolved,crazytime,EUR,35.55,17.09,Lauris,tts119026_______,1,10,5,WinningNumber,1,,,,,,,,1,False
65dac42fd3572a704f8dee31,5344,146530,"[14206.85, 9419.7, 7540.87, 6037.98, 3295.76]",2024-02-25T04:36:51.239Z,2024-02-25T04:38:06.006Z,Resolved,crazytime,EUR,18.46,156.91,Lauris,tts119026_______,1,CrazyBonus,1,BonusRound,CoinFlip,CoinFlip,50,,Red,,,,50,False
65dac3dfd3572a704f8dee2c,-1,-1,[],2024-02-25T04:36:00.490Z,2024-02-25T04:36:45.681Z,Resolved,crazytime,EUR,23.93,13.33,Lauris,tts119026_______,1,Pachinko,7,WinningNumber,2,,,,,,,,2,False
65dac3abd3572a704f8dee29,2272,3936,"[410.23, 341.86, 147.86, 134.77, 120.14]",2024-02-25T04:35:12.100Z,2024-02-25T04:35:54.942Z,Resolved,crazytime,EUR,22.9,0.0,Lauris,tts119026_______,1,Pachinko,1,WinningNumber,1,,,,,,,,1,False
65dac37bd3572a704f8dee25,2517,4182,"[410.23, 341.86, 128.03, 92.41, 67.38]",2024-02-25T04:34:25.691Z,2024-02-25T04:35:06.551Z,Resolved,crazytime,EUR,23.93,10.26,Lauris,tts119026_______,1,Pachinko,1,WinningNumber,1,,,,,,,,1,False
65dac34dd3572a704f8dee23,3559,10334,"[591.72, 467.93, 443.58, 147.93, 143.59]",2024-02-25T04:33:37.522Z,2024-02-25T04:34:19.973Z,Resolved,crazytime,EUR,22.9,12.31,Lauris,tts119026_______,1,Pachinko,3,WinningNumber,5,,,,,,,,5,False
65dac31cd3572a704f8dee21,3226,5758,"[225.63, 221.79, 123.86, 116.98, 71.79]",2024-02-25T04:32:46.183Z,2024-02-25T04:33:32.002Z,Resolved,crazytime,EUR,24.61,10.26,Lauris,tts119026_______,1,1,20,WinningNumber,2,,,,,,,,2,False
65dac2e9d3572a704f8dee1d,2543,4143,"[341.86, 273.49, 184.7, 153.3, 147.86]",2024-02-25T04:31:55.575Z,2024-02-25T04:32:40.542Z,Resolved,crazytime,EUR,23.25,5.47,Lauris,tts119026_______,1,Pachinko,1,WinningNumber,1,,,,,,,,1,False
65dac2b6d3572a704f8dee1a,3526,6220,"[410.23, 136.45, 105.0, 88.44, 84.0]",2024-02-25T04:31:13.934Z,2024-02-25T04:31:49.973Z,Resolved,crazytime,EUR,21.54,10.26,Lauris,tts119026_______,1,1,2,WinningNumber,2,,,,,,,,2,False
65dac28dd3572a704f8dee17,2710,4530,"[410.23, 273.49, 184.7, 168.46, 149.93]",2024-02-25T04:30:27.738Z,2024-02-25T04:31:08.304Z,Resolved,crazytime,EUR,0.0,0.0,Lauris,tts119026_______,1,CashHunt,3,WinningNumber,1,,,,,,,,1,False
65dac25ed3572a704f8dee12,4276,11750,"[591.72, 554.1, 334.28, 200.54, 150.0]",2024-02-25T04:29:46.217Z,2024-02-25T04:30:22.002Z,Resolved,crazytime,EUR,28.37,14.36,Lauris,tts119026_______,1,Pachinko,2,WinningNumber,5,,,,,,,,5,False
65dac235d3572a704f8dee0c,5296,32662,"[10444.17, 1662.3, 1002.84, 665.37, 551.49]",2024-02-25T04:28:37.165Z,2024-02-25T04:29:40.702Z,Resolved,crazytime,EUR,28.03,12.31,Lauris,tts119026_______,1,CashHunt,2,BonusRound,CoinFlip,CoinFlip,8,,Red,,,,8,False
65dac1f0d3572a704f8dee05,5403,78464,"[24369.74, 3878.7, 3509.93, 2486.23, 728.74]",2024-02-25T04:27:24.516Z,2024-02-25T04:28:31.615Z,Resolved,crazytime,EUR,27.69,57.43,Lauris,tts119026_______,1,CashHunt,7,BonusRound,CoinFlip,CoinFlip,20,,Red,,,,20,False
65dac1a7d3572a704f8dedfe,5332,78532,"[24369.74, 3878.7, 3509.93, 1552.53, 584.91]",2024-02-25T04:25:48.636Z,2024-02-25T04:27:19.115Z,Resolved,crazytime,EUR,0.0,0.0,Lauris,tts119026_______,1,CrazyBonus,2,BonusRound,Pachinko,Pachinko,20,,,,,,20,False
65dac147d3572a704f8dedfa,2896,65962,"[51060.4, 853.89, 381.72, 376.05, 325.45]",2024-02-25T04:24:56.594Z,2024-02-25T04:25:43.090Z,Resolved,crazytime,EUR,22.88,0.0,Lauris,tts119026_______,1,CrazyBonus,1,WinningNumber,10,,,,,,,,10,False
65dac113d3572a704f8dedf7,2155,2689,"[273.49, 68.37, 68.37, 62.39, 55.52]",2024-02-25T04:24:11.922Z,2024-02-25T04:24:51.013Z,Resolved,crazytime,EUR,22.22,6.15,Lauris,tts119026_______,1,Pachinko,1,WinningNumber,1,,,,,,,,1,False
65dac0e7d3572a704f8dedf5,3304,6836,"[554.1, 275.15, 167.12, 126.34, 83.56]",2024-02-25T04:23:30.853Z,2024-02-25T04:24:06.421Z,Resolved,crazytime,EUR,21.2,9.23,Lauris,tts119026_______,1,5,2,WinningNumber,2,,,,,,,,2,False
65dac0bed3572a704f8dedf2,2466,3344,"[147.86, 143.59, 126.34, 111.43, 84.23]",2024-02-25T04:22:46.261Z,2024-02-25T04:23:25.366Z,Resolved,crazytime,EUR,18.8,7.52,Lauris,tts119026_______,1,1,1,WinningNumber,1,,,,,,,,1,False
65dac091d3572a704f8dedf0,3562,9166,"[554.1, 143.59, 138.48, 133.69, 124.93]",2024-02-25T04:22:02.629Z,2024-02-25T04:22:40.707Z,Resolved,crazytime,EUR,23.25,14.36,Lauris,tts119026_______,1,5,1,WinningNumber,5,,,,,,,,5,False
65dac065d3572a704f8deded,5648,38237,"[11604.64, 1671.39, 1058.42, 779.89, 550.22]",2024-02-25T04:20:48.868Z,2024-02-25T04:21:57.109Z,Resolved,crazytime,EUR,25.3,44.44,Lauris,tts119026_______,1,CashHunt,5,BonusRound,CoinFlip,CoinFlip,9,,Red,,,,9,False
65dac01cd3572a704f8dede9,2463,3133,"[143.59, 111.43, 91.36, 76.34, 68.37]",2024-02-25T04:20:00.612Z,2024-02-25T04:20:43.272Z,Resolved,crazytime,EUR,0.0,0.0,Lauris,tts119026_______,1,2,10,WinningNumber,1,,,,,,,,1,False
65dabfecd3572a704f8dede6,2594,3308,"[120.14, 111.43, 76.87, 69.4, 68.37]",2024-02-25T04:19:15.114Z,2024-02-25T04:19:55.255Z,Resolved,crazytime,EUR,5.54,0.0,Lauris,tts119026_______,1,CoinFlip,10,WinningNumber,1,,,,,,,,1,False
65dabfbed3572a704f8dede3,2539,3133,"[192.0, 111.43, 84.23, 84.23, 68.37]",2024-02-25T04:18:34.260Z,2024-02-25T04:19:09.643Z,Resolved,crazytime,EUR,4.62,0.0,Lauris,tts119026_______,1,CrazyBonus,1,WinningNumber,1,,,,,,,,1,False
65dabf95d3572a704f8deddf,5836,35642,"[6382.55, 1838.53, 612.77, 605.24, 551.49]",2024-02-25T04:17:12.467Z,2024-02-25T04:18:28.793Z,Resolved,crazytime,EUR,29.06,37.6,Lauris,tts119026_______,1,CrazyBonus,2,BonusRound,CoinFlip,CoinFlip,10,,Blue,,,,10,False
65dabf44d3572a704f8dedda,3454,18328,"[1015.85, 980.43, 612.84, 367.66, 263.25]",2024-02-25T04:16:25.815Z,2024-02-25T04:17:06.959Z,Resolved,crazytime,EUR,12.99,37.6,Lauris,tts119026_______,1,2,10,WinningNumber,10,,,,,,,,10,False
65dabf15d3572a704f8dedd7,-1,-1,[],2024-02-25T04:15:39.604Z,2024-02-25T04:16:20.310Z,Resolved,crazytime,EUR,28.72,10.26,Lauris,tts119026_______,1,CrazyBonus,2,WinningNumber,1,,,,,,,,1,False
65dabee6d3572a704f8dedd4,2503,8035,"[4028.16, 825.76, 266.28, 84.23, 67.38]",2024-02-25T04:14:56.708Z,2024-02-25T04:15:34.046Z,Resolved,crazytime,EUR,24.61,5.47,Lauris,tts119026_______,1,CoinFlip,4,WinningNumber,1,,,,,,,,1,False
65dabebbd3572a704f8dedd1,3294,26807,"[2139.12, 1477.6, 1158.69, 640.0, 534.78]",2024-02-25T04:14:08.800Z,2024-02-25T04:14:50.974Z,Resolved,crazytime,EUR,3.0,0.0,Lauris,tts119026_______,1,5,3,WinningNumber,5,,,,,,,,15,True
65dabe8cd3572a704f8dedcf,5065,35379,"[6382.55, 2451.38, 1015.85, 908.33, 735.32]",2024-02-25T04:12:34.559Z,2024-02-25T04:14:03.374Z,Resolved,crazytime,EUR,2.77,10.17,Janis,tts118165_______,1,1,2,BonusRound,Pachinko,Pachinko,10,,,,,,10,False
65dabe2dd3572a704f8dedc8,4561,59909,"[6382.55, 5612.2, 1785.0, 1782.82, 1477.6]",2024-02-25T04:10:55.784Z,2024-02-25T04:12:29.140Z,Resolved,crazytime,EUR,3.7,10.17,Janis,tts118165_______,1,CrazyBonus,3,BonusRound,CashHunt,CashHunt,"[[7, 15, 50, 15, 5, 20, 15, 5, 5], [5, 5, 10, 10, 50, 10, 15, 15, 50], [15, 5, 15, 10, 10, 10, 10, 20, 7], [50, 15, 10, 50, 10, 15, 10, 20, 10], [15, 15, 7, 50, 15, 10, 10, 10, 5], [50, 50, 7, 5, 50, 50, 10, 50, 7], [10, 20, 10, 7, 15, 50, 10, 10, 10], [7, 7, 50, 20, 10, 10, 50, 5, 20], [15, 20, 15, 50, 15, 10, 50, 15, 20], [7, 5, 7, 5, 7, 15, 7, 100, 5], [10, 20, 15, 15, 10, 10, 5, 5, 50], [20, 5, 15, 20, 50, 10, 50, 50, 7]]",5.0,,,,,100,False
65dabdcbd3572a704f8dedc1,1868,4507,"[825.76, 336.92, 191.33, 190.52, 123.86]",2024-02-25T04:10:05.193Z,2024-02-25T04:10:50.326Z,Resolved,crazytime,EUR,0.0,0.0,Janis,tts118165_______,1,CoinFlip,2,WinningNumber,1,,,,,,,,1,False
65dabd98d3572a704f8dedbd,2500,7658,"[1671.19, 759.53, 443.79, 185.8, 148.64]",2024-02-25T04:09:14.471Z,2024-02-25T04:09:59.593Z,Resolved,crazytime,EUR,23.25,0.0,Janis,tts118165_______,1,CrazyBonus,3,WinningNumber,2,,,,,,,,2,False
65dabd66d3572a704f8dedb9,2467,5443,"[422.13, 185.8, 167.14, 143.58, 105.0]",2024-02-25T04:08:24.042Z,2024-02-25T04:09:09.063Z,Resolved,crazytime,EUR,0.0,0.0,Janis,tts118165_______,1,1,7,WinningNumber,2,,,,,,,,2,False
65dabd33d3572a704f8dedb5,2355,4769,"[309.66, 185.8, 167.14, 143.58, 124.93]",2024-02-25T04:07:40.978Z,2024-02-25T04:08:18.460Z,Resolved,crazytime,EUR,6.0,0.0,Janis,tts118165_______,1,CoinFlip,2,WinningNumber,2,,,,,,,,2,False
65dabd08d3572a704f8dedb0,2531,4223,"[185.8, 143.58, 82.05, 75.0, 71.79]",2024-02-25T04:06:57.291Z,2024-02-25T04:07:35.367Z,Resolved,crazytime,EUR,16.07,0.0,Janis,tts118165_______,1,CashHunt,1,WinningNumber,2,,,,,,,,2,False
65dabcddd3572a704f8dedac,1994,4018,"[536.74, 516.95, 123.86, 111.43, 76.43]",2024-02-25T04:06:12.943Z,2024-02-25T04:06:51.843Z,Resolved,crazytime,EUR,22.56,5.47,Janis,tts118165_______,1,CrazyBonus,1,WinningNumber,1,,,,,,,,1,False
65dabcb0d3572a704f8deda9,-1,-1,[],2024-02-25T04:05:27.665Z,2024-02-25T04:06:07.468Z,Resolved,crazytime,EUR,18.12,16.41,Janis,tts118165_______,1,Pachinko,7,WinningNumber,5,,,,,,,,5,False
65dabc82d3572a704f8deda7,2744,5699,"[557.39, 167.14, 156.59, 156.0, 150.41]",2024-02-25T04:04:42.600Z,2024-02-25T04:05:22.175Z,Resolved,crazytime,EUR,13.33,0.0,Janis,tts118165_______,1,CashHunt,2,WinningNumber,2,,,,,,,,2,False
65dabc55d3572a704f8deda4,2178,3787,"[273.49, 223.94, 178.26, 147.86, 133.76]",2024-02-25T04:03:58.428Z,2024-02-25T04:04:36.964Z,Resolved,crazytime,EUR,0.0,0.0,Janis,tts118165_______,1,Pachinko,3,WinningNumber,1,,,,,,,,1,False
65dabc29d3572a704f8deda0,3114,10162,"[554.48, 467.93, 450.0, 334.28, 200.54]",2024-02-25T04:03:11.209Z,2024-02-25T04:03:53.001Z,Resolved,crazytime,EUR,18.46,14.36,Janis,tts118165_______,1,Pachinko,10,WinningNumber,5,,,,,,,,5,False
65dabbfad3572a704f8ded9c,2757,7522,"[450.0, 415.86, 200.54, 167.03, 133.69]",2024-02-25T04:02:25.292Z,2024-02-25T04:03:05.806Z,Resolved,crazytime,EUR,20.02,0.0,Janis,tts118165_______,1,CoinFlip,1,WinningNumber,5,,,,,,,,5,False
65dabbccd3572a704f8ded98,4797,71472,"[15086.03, 5682.74, 2600.0, 1994.53, 1882.87]",2024-02-25T04:00:39.348Z,2024-02-25T04:02:19.882Z,Resolved,crazytime,EUR,20.02,69.21,Janis,tts118165_______,1,CrazyBonus,2,BonusRound,CashHunt,CashHunt,"[[10, 25, 50, 50, 25, 10, 10, 10, 25], [10, 25, 100, 5, 50, 25, 25, 25, 25], [10, 10, 5, 10, 10, 10, 10, 25, 25], [10, 25, 25, 50, 10, 25, 10, 25, 25], [10, 25, 10, 10, 10, 10, 10, 25, 10], [25, 50, 25, 25, 25, 25, 25, 10, 10], [10, 10, 25, 25, 10, 10, 10, 10, 10], [10, 25, 25, 25, 5, 10, 25, 10, 10], [25, 10, 10, 25, 25, 25, 25, 25, 10], [5, 10, 10, 25, 10, 10, 25, 10, 10], [25, 25, 10, 10, 50, 25, 10, 10, 25], [10, 10, 25, 5, 25, 10, 10, 25, 10]]",5.0,,,,,100,False
65dabb62d3572a704f8ded8e,2449,4329,"[101.08, 92.3, 75.81, 75.0, 68.18]",2024-02-25T03:59:58.183Z,2024-02-25T04:00:33.797Z,Resolved,crazytime,EUR,18.3,0.0,Janis,tts118165_______,1,1,2,WinningNumber,2,,,,,,,,2,False
65dabb39d3572a704f8ded89,2347,9810,"[5919.59, 273.49, 194.07, 155.98, 111.43]",2024-02-25T03:59:10.820Z,2024-02-25T03:59:52.729Z,Resolved,crazytime,EUR,21.54,2.73,Janis,tts118165_______,1,10,2,WinningNumber,1,,,,,,,,1,False
65dabb0ad3572a704f8ded83,4925,15970,"[3323.45, 2320.93, 660.6, 445.71, 400.0]",2024-02-25T03:58:04.673Z,2024-02-25T03:59:05.406Z,Resolved,crazytime,EUR,24.61,13.67,Janis,tts118165_______,1,2,7,BonusRound,CoinFlip,CoinFlip,3,,Red,,,,3,False
65dabac7d3572a704f8ded7f,2443,4164,"[273.49, 197.24, 184.83, 155.98, 139.19]",2024-02-25T03:57:18.040Z,2024-02-25T03:57:59.228Z,Resolved,crazytime,EUR,3.7,0.0,Janis,tts118165_______,1,2,1,WinningNumber,1,,,,,,,,1,False
65daba99d3572a704f8ded7b,2321,3547,"[273.49, 184.83, 125.27, 111.43, 67.65]",2024-02-25T03:56:32.328Z,2024-02-25T03:57:12.498Z,Resolved,crazytime,EUR,4.58,0.0,Janis,tts118165_______,1,CashHunt,2,WinningNumber,1,,,,,,,,1,False
65daba6cd3572a704f8ded77,2095,3364,"[273.49, 203.1, 175.58, 155.98, 111.35]",2024-02-25T03:55:46.817Z,2024-02-25T03:56:26.851Z,Resolved,crazytime,EUR,24.96,10.26,Janis,tts118165_______,1,Pachinko,20,WinningNumber,1,,,,,,,,1,False
65daba3ed3572a704f8ded73,-1,-1,[],2024-02-25T03:54:08.003Z,2024-02-25T03:55:41.291Z,Resolved,crazytime,EUR,20.51,177.77,Janis,tts118165_______,1,1,10,BonusRound,Pachinko,Pachinko,25,,,,,,25,False
65dab9dbd3572a704f8ded6b,1747,2929,"[273.49, 166.34, 155.98, 111.43, 110.9]",2024-02-25T03:53:26.220Z,2024-02-25T03:54:02.556Z,Resolved,crazytime,EUR,22.88,0.0,Janis,tts118165_______,1,CashHunt,2,WinningNumber,1,,,,,,,,1,False
65dab9b1d3572a704f8ded67,1798,3161,"[273.49, 200.0, 157.1, 151.52, 139.19]",2024-02-25T03:52:42.112Z,2024-02-25T03:53:20.768Z,Resolved,crazytime,EUR,3.0,0.0,Janis,tts118165_______,1,CoinFlip,25,WinningNumber,1,,,,,,,,1,False
65dab985d3572a704f8ded64,1761,4728,"[501.42, 410.23, 235.65, 227.28, 167.03]",2024-02-25T03:52:01.634Z,2024-02-25T03:52:36.542Z,Resolved,crazytime,EUR,20.51,0.0,Janis,tts118165_______,1,1,2,WinningNumber,1,,,,,,,,2,True
65dab95cd3572a704f8ded61,1905,3375,"[273.49, 200.0, 144.84, 138.62, 111.43]",2024-02-25T03:51:15.664Z,2024-02-25T03:51:56.138Z,Resolved,crazytime,EUR,1.17,0.0,Janis,tts118165_______,1,CrazyBonus,1,WinningNumber,1,,,,,,,,1,False
65dab92ed3572a704f8ded5d,1920,3425,"[273.49, 146.15, 138.62, 111.43, 111.41]",2024-02-25T03:50:29.539Z,2024-02-25T03:51:10.083Z,Resolved,crazytime,EUR,17.78,0.0,Janis,tts118165_______,1,5,1,WinningNumber,1,,,,,,,,1,False
65dab900d3572a704f8ded59,2031,3843,"[273.49, 200.0, 129.38, 118.31, 115.98]",2024-02-25T03:49:40.494Z,2024-02-25T03:50:23.916Z,Resolved,crazytime,EUR,18.8,0.0,Janis,tts118165_______,1,Pachinko,3,WinningNumber,1,,,,,,,,1,False
65dab8cfd3572a704f8ded56,3030,10481,"[591.72, 568.2, 450.0, 334.28, 208.21]",2024-02-25T03:48:55.456Z,2024-02-25T03:49:35.023Z,Resolved,crazytime,EUR,18.8,12.31,Janis,tts118165_______,1,10,3,WinningNumber,5,,,,,,,,5,False
65dab8a2d3572a704f8ded53,2218,3911,"[222.82, 200.0, 136.74, 111.43, 111.41]",2024-02-25T03:48:12.938Z,2024-02-25T03:48:50.003Z,Resolved,crazytime,EUR,23.25,8.2,Janis,tts118165_______,1,10,3,WinningNumber,1,,,,,,,,1,False
65dab878d3572a704f8ded4f,2518,13277,"[957.21, 779.98, 242.91, 232.64, 210.0]",2024-02-25T03:47:26.979Z,2024-02-25T03:48:07.561Z,Resolved,crazytime,EUR,24.61,19.14,Janis,tts118165_______,1,2,3,WinningNumber,2,,,,,,,,6,True
65dab84ad3572a704f8ded4d,2160,4128,"[400.0, 273.49, 143.04, 111.43, 111.41]",2024-02-25T03:46:37.374Z,2024-02-25T03:47:21.504Z,Resolved,crazytime,EUR,22.56,8.89,Janis,tts118165_______,1,CashHunt,1,WinningNumber,1,,,,,,,,1,False
65dab818d3572a704f8ded49,2812,5564,"[501.42, 171.06, 130.97, 96.93, 82.05]",2024-02-25T03:45:50.603Z,2024-02-25T03:46:31.896Z,Resolved,crazytime,EUR,24.96,6.15,Janis,tts118165_______,1,10,4,WinningNumber,2,,,,,,,,2,False
65dab7ead3572a704f8ded47,3075,9775,"[1337.12, 450.0, 178.52, 166.34, 138.48]",2024-02-25T03:45:06.541Z,2024-02-25T03:45:45.108Z,Resolved,crazytime,EUR,1.48,0.0,Janis,tts118165_______,1,10,7,WinningNumber,5,,,,,,,,5,False
65dab7bdd3572a704f8ded44,2914,37159,"[2100.0, 1684.56, 1169.98, 775.47, 619.08]",2024-02-25T03:44:22.661Z,2024-02-25T03:45:00.855Z,Resolved,crazytime,EUR,2.03,0.0,Janis,tts118165_______,1,10,2,WinningNumber,10,,,,,,,,20,True
65dab791d3572a704f8ded41,1956,3454,"[334.28, 300.0, 140.0, 139.19, 129.38]",2024-02-25T03:43:35.110Z,2024-02-25T03:44:17.245Z,Resolved,crazytime,EUR,2.4,0.0,Janis,tts118165_______,1,CashHunt,2,WinningNumber,1,,,,,,,,1,False
65dab762d3572a704f8ded3d,1995,3009,"[200.0, 139.19, 111.43, 96.65, 83.31]",2024-02-25T03:42:47.632Z,2024-02-25T03:43:29.587Z,Resolved,crazytime,EUR,2.4,0.0,Janis,tts118165_______,1,CoinFlip,4,WinningNumber,1,,,,,,,,1,False
65dab732d3572a704f8ded3b,2174,4748,"[600.0, 600.0, 273.49, 139.19, 135.3]",2024-02-25T03:42:07.627Z,2024-02-25T03:42:42.150Z,Resolved,crazytime,EUR,23.25,4.79,Janis,tts118165_______,1,CoinFlip,3,WinningNumber,1,,,,,,,,1,False
65dab70ad3572a704f8ded37,3109,11863,"[1337.12, 600.0, 300.0, 287.18, 276.95]",2024-02-25T03:41:22.034Z,2024-02-25T03:42:02.200Z,Resolved,crazytime,EUR,2.4,0.0,Janis,tts118165_______,1,Pachinko,10,WinningNumber,5,,,,,,,,5,False
65dab6ddd3572a704f8ded33,2718,4671,"[167.14, 142.07, 138.62, 66.85, 62.46]",2024-02-25T03:40:34.400Z,2024-02-25T03:41:16.540Z,Resolved,crazytime,EUR,2.4,0.0,Janis,tts118165_______,1,CrazyBonus,1,WinningNumber,2,,,,,,,,2,False
65dab6add3572a704f8ded30,2240,9430,"[5919.59, 410.23, 200.0, 129.38, 125.27]",2024-02-25T03:39:49.150Z,2024-02-25T03:40:28.881Z,Resolved,crazytime,EUR,2.4,0.0,Janis,tts118165_______,1,CrazyBonus,4,WinningNumber,1,,,,,,,,1,False
65dab680d3572a704f8ded2c,3355,12879,"[668.56, 495.45, 450.0, 443.79, 415.86]",2024-02-25T03:39:00.086Z,2024-02-25T03:39:43.524Z,Resolved,crazytime,EUR,23.93,18.46,Janis,tts118165_______,1,Pachinko,1,WinningNumber,5,,,,,,,,5,False
65dab64fd3572a704f8ded28,2178,3128,"[125.27, 111.43, 102.44, 92.41, 70.0]",2024-02-25T03:38:11.487Z,2024-02-25T03:38:54.477Z,Resolved,crazytime,EUR,2.4,0.0,Janis,tts118165_______,1,5,4,WinningNumber,1,,,,,,,,1,False
65dab61ed3572a704f8ded24,2849,7689,"[600.0, 600.0, 334.28, 167.12, 150.0]",2024-02-25T03:37:24.555Z,2024-02-25T03:38:05.968Z,Resolved,crazytime,EUR,0.0,0.0,Janis,tts118165_______,1,CashHunt,1,WinningNumber,2,,,,,,,,2,False
65dab5f0d3572a704f8ded21,2383,4062,"[273.49, 141.49, 138.62, 114.53, 111.43]",2024-02-25T03:36:40.747Z,2024-02-25T03:37:19.174Z,Resolved,crazytime,EUR,2.4,0.0,Janis,tts118165_______,1,CoinFlip,3,WinningNumber,1,,,,,,,,1,False
